b1,b2,b3,b4,b5,b6,b7
0.0025699353958687833,0.0031037996933561875,0.00391730689576735,0.004148895257419786,0.0008665378853328799,0.0009340960075292001,0.00060881949983355
0.011768260847347466,0.012056139516114487,0.012900360728386276,0.015902285815475672,0.0013430598905016873,0.0005621917215573473,0.0011873169738074
0.0017722081149877666,0.0019248223952097623,0.0025810519852488504,0.003712252213693157,0.0019405244385368402,0.00130624370103788,0.0011945344341925
0.01867112236066905,0.0209527388846277,0.02624758207742835,0.026438804936015272,0.006421151646999359,0.0052774662593965405,0.00369510492675695
0.00161116574426635,0.0017078076664013124,0.0023808304955455,0.0030186113201868853,0.0010479793825323399,0.0007477663174919201,0.0006818073286333
0.0007225834668628333,0.000729745918801825,0.00101950966191155,0.0012031793803203572,0.0005230376389571199,0.00042258824656872,0.00030886856482074997
0.00041460598018476665,0.0004159542111467625,0.000624028196609875,0.0007875117216484287,0.0003969756794815199,0.00028468924672514,0.0005077803396912001
0.00063672420290165,0.00076829693554845,0.0012698384427955,0.0015702685624103142,0.00090346829338212,0.0007497106241584599,0.0008546878279632
0.009622399236351784,0.010753951196495224,0.01573548564145195,0.02305084356580433,0.0053652378571361,0.002893665183128,0.00294975683815835
0.0008820947061233333,0.0009693698316279001,0.0014408787013366249,0.0016102568782958,0.00056238553693906,0.00045076996887216,0.0002747606539569
0.0016848694861777667,0.002137854022661075,0.0028422579665372,0.0034484742994563,0.00117621564066458,0.0009832923606399601,0.0009309265083405
0.012477946234310483,0.017369742436975037,0.025530445595805074,0.040299383617146196,0.02701977339304078,0.018187084309540698,0.07367056564609259
0.013814393911009934,0.015000141836003124,0.025328099526903923,0.03642008284970979,0.02787856162061924,0.01945494281392714,0.0709287419651424
0.0002517841197556333,0.0002589813183483875,0.0003993121518426,0.0005479582886563571,0.00030528431993522,0.00025457112094972,0.00036874345336250004
0.004300930548654933,0.00435390379178345,0.006412876766691901,0.007514537857215057,0.00262867358445446,0.0018129080390798201,0.0016018563302168
0.0032929756185937,0.0036636675227027377,0.006469071912681775,0.008762470949312985,0.00610558545715826,0.004962011546888559,0.0065527353524437
0.00037786288193553336,0.00045531902212214996,0.0010133978033949249,0.0021349959793645,0.00014190239498996002,0.00012434817618165733,0.00016527366357541173
0.020511170835680517,0.02400832500110059,0.024282585307679173,0.021614583363718666,0.005706129070171239,0.004594755714851821,0.0014818236477401
0.004251174587461416,0.004385886001978725,0.011615772120029476,0.019073640328998987,0.0094194298815334,0.00529057997161994,0.021689053186054602
0.005836653470340333,0.0061538171425670005,0.008442759809564075,0.010002490837195885,0.00363336692948912,0.00287428028718898,0.0016104668777781501
0.00024457177570128333,0.0002091204313500625,0.00035377766397782503,0.0008140950649949286,0.00030961145854186003,0.00018989162782766,0.00066840403653945
0.01571101004145715,0.017007502951815214,0.025907867863811974,0.03560363912006802,0.01848380812825058,0.011124609765109861,0.02732303539255675
0.00022443167782803335,0.00027449560119666253,0.00038483275446274997,0.0005208352694162,0.00028135265694392,0.00019798876097760001,0.0003250788409652
0.0003905605756020667,0.00044528586566245,0.00051830989796445,0.0006136628116675571,0.00016836617752494215,0.00010586403717096368,0.00011808649349932285
0.03874905352844158,0.04014069835100803,0.03629862035921973,0.031636893329510855,0.008052942876877401,0.005957806655050279,0.0082106059736865
0.00024273575340026665,0.00026853086353365003,0.00034552720987865004,0.00043285711834375714,0.00017312407050544,0.00011657973713152499,0.00013320984121595
0.0190676043335951,0.019384369921503275,0.026720568617713374,0.03157378641604155,0.022695226674078042,0.01992457394342216,0.0176128955235926
0.004458801445924867,0.0052683814772984125,0.013029897769284076,0.02281420673414557,0.01151846507981304,0.006779249309868581,0.024218695907747598
